entry_time,exit_time,type,entry_level,entry_price,exit_price,pnl,reason
2025-12-01 09:15:00+05:30,2025-12-01 09:20:00+05:30,SHORT,400,400,399.0,0.4407,TARGET
2025-12-01 09:15:00+05:30,2025-12-01 09:20:00+05:30,SHORT,401,401,400.0,0.4393,TARGET
2025-12-01 09:15:00+05:30,2025-12-01 09:35:00+05:30,SHORT,402,402,401.0,0.43789999999999996,TARGET
2025-12-01 09:35:00+05:30,2025-12-01 09:40:00+05:30,SHORT,401,401,400.0,0.4393,TARGET
2025-12-01 09:40:00+05:30,2025-12-01 09:45:00+05:30,SHORT,401,401,400.0,0.4393,TARGET
2025-12-01 09:15:00+05:30,2025-12-01 11:05:00+05:30,SHORT,399,399,403.20001220703125,-4.761552215576172,EMA_SWITCH
2025-12-01 09:20:00+05:30,2025-12-01 11:05:00+05:30,SHORT,400,400,403.20001220703125,-3.7622522155761717,EMA_SWITCH
2025-12-01 09:55:00+05:30,2025-12-01 11:05:00+05:30,SHORT,401,401,403.20001220703125,-2.762952215576172,EMA_SWITCH
2025-12-01 10:00:00+05:30,2025-12-01 11:05:00+05:30,SHORT,402,402,403.20001220703125,-1.763652215576172,EMA_SWITCH
2025-12-01 11:05:00+05:30,2025-12-01 11:05:00+05:30,BUY,402,402,403.0,0.4365,TARGET
2025-12-01 11:05:00+05:30,2025-12-01 11:10:00+05:30,BUY,403,403,404.0,0.43510000000000004,TARGET
2025-12-01 11:15:00+05:30,2025-12-01 11:30:00+05:30,BUY,403,403,404.0,0.43510000000000004,TARGET
2025-12-01 11:10:00+05:30,2025-12-01 11:55:00+05:30,BUY,404,404,405.0,0.4337,TARGET
2025-12-01 12:10:00+05:30,2025-12-01 12:25:00+05:30,BUY,404,404,405.0,0.4337,TARGET
2025-12-01 11:55:00+05:30,2025-12-01 14:10:00+05:30,BUY,405,405,403.8999938964844,-1.666236099243164,EMA_SWITCH
2025-12-01 14:10:00+05:30,2025-12-01 14:55:00+05:30,SHORT,404,404,403.8999938964844,-0.46552389221191404,EMA_SWITCH
2025-12-01 14:55:00+05:30,2025-12-01 15:00:00+05:30,BUY,404,404,403.8500061035156,-0.7154889007568359,EMA_SWITCH
2025-12-01 15:00:00+05:30,2025-12-01 15:15:00+05:30,SHORT,404,404,404.3500061035156,-0.915851107788086,EMA_SWITCH
2025-12-01 15:15:00+05:30,2025-12-01 15:25:00+05:30,BUY,404,404,404.25,-0.31577500000000003,EOD
2025-12-02 09:15:00+05:30,2025-12-02 09:15:00+05:30,BUY,404,404,405.0,0.4337,TARGET
2025-12-02 09:15:00+05:30,2025-12-02 09:30:00+05:30,BUY,405,405,403.8500061035156,-1.716188900756836,EMA_SWITCH
2025-12-02 09:30:00+05:30,2025-12-02 09:35:00+05:30,SHORT,404,404,404.3500061035156,-0.915851107788086,EMA_SWITCH
2025-12-02 09:35:00+05:30,2025-12-02 09:40:00+05:30,BUY,404,404,403.54998779296875,-1.0152971984863282,EMA_SWITCH
2025-12-02 09:40:00+05:30,2025-12-02 09:45:00+05:30,SHORT,404,404,403.0,0.43510000000000004,TARGET
2025-12-02 09:45:00+05:30,2025-12-02 10:30:00+05:30,SHORT,403,403,402.0,0.4365,TARGET
2025-12-02 10:30:00+05:30,2025-12-02 10:35:00+05:30,SHORT,402,402,401.0,0.43789999999999996,TARGET
2025-12-02 10:50:00+05:30,2025-12-02 11:20:00+05:30,SHORT,402,402,401.0,0.43789999999999996,TARGET
2025-12-02 11:20:00+05:30,2025-12-02 12:55:00+05:30,SHORT,402,402,401.0,0.43789999999999996,TARGET
2025-12-02 10:35:00+05:30,2025-12-02 13:45:00+05:30,SHORT,401,401,402.1000061035156,-1.6621761077880859,EMA_SWITCH
2025-12-02 13:45:00+05:30,2025-12-02 14:10:00+05:30,BUY,402,402,401.70001220703125,-0.8625778015136719,EMA_SWITCH
2025-12-02 14:10:00+05:30,2025-12-02 14:35:00+05:30,SHORT,402,402,401.0,0.43789999999999996,TARGET
2025-12-02 14:35:00+05:30,2025-12-02 15:25:00+05:30,SHORT,401,401,401.70001220703125,-1.2619022155761719,EOD
2025-12-03 09:15:00+05:30,2025-12-03 09:20:00+05:30,SHORT,401,401,400.0,0.4393,TARGET
2025-12-03 09:20:00+05:30,2025-12-03 09:25:00+05:30,SHORT,400,400,399.0,0.4407,TARGET
2025-12-03 09:25:00+05:30,2025-12-03 09:30:00+05:30,SHORT,400,400,399.0,0.4407,TARGET
2025-12-03 09:15:00+05:30,2025-12-03 11:15:00+05:30,SHORT,402,402,400.75,0.688075,EMA_SWITCH
2025-12-03 09:25:00+05:30,2025-12-03 11:15:00+05:30,SHORT,399,399,400.75,-2.309825,EMA_SWITCH
2025-12-03 10:10:00+05:30,2025-12-03 11:15:00+05:30,SHORT,400,400,400.75,-1.310525,EMA_SWITCH
2025-12-03 11:15:00+05:30,2025-12-03 12:00:00+05:30,BUY,401,401,402.0,0.43789999999999996,TARGET
2025-12-03 12:00:00+05:30,2025-12-03 12:30:00+05:30,BUY,402,402,400.0,-2.5614,EMA_SWITCH
2025-12-03 12:25:00+05:30,2025-12-03 12:30:00+05:30,BUY,401,401,400.0,-1.5607,EMA_SWITCH
2025-12-03 12:30:00+05:30,2025-12-03 12:35:00+05:30,SHORT,401,401,400.0,0.4393,TARGET
2025-12-03 12:30:00+05:30,2025-12-03 14:20:00+05:30,SHORT,400,400,400.3999938964844,-0.9602738922119141,EMA_SWITCH
2025-12-03 14:25:00+05:30,2025-12-03 15:05:00+05:30,SHORT,400,400,400.3500061035156,-0.9102511077880859,EMA_SWITCH
2025-12-03 15:05:00+05:30,2025-12-03 15:25:00+05:30,BUY,400,400,400.5,-0.060350000000000015,EOD
2025-12-04 09:15:00+05:30,2025-12-04 09:20:00+05:30,SHORT,400,400,400.3500061035156,-0.9102511077880859,EMA_SWITCH
2025-12-04 09:20:00+05:30,2025-12-04 09:35:00+05:30,BUY,400,400,401.0,0.4393,TARGET
2025-12-04 09:35:00+05:30,2025-12-04 10:30:00+05:30,BUY,401,401,402.0,0.43789999999999996,TARGET
2025-12-04 10:30:00+05:30,2025-12-04 11:00:00+05:30,BUY,402,402,403.0,0.4365,TARGET
2025-12-04 11:00:00+05:30,2025-12-04 12:20:00+05:30,BUY,403,403,401.6000061035156,-1.9632139007568359,EMA_SWITCH
2025-12-04 12:10:00+05:30,2025-12-04 12:20:00+05:30,BUY,402,402,401.6000061035156,-0.962513900756836,EMA_SWITCH
2025-12-04 12:20:00+05:30,2025-12-04 12:40:00+05:30,SHORT,402,402,401.95001220703125,-0.5127772155761718,EMA_SWITCH
2025-12-04 12:45:00+05:30,2025-12-04 12:50:00+05:30,BUY,402,402,401.54998779296875,-1.012497198486328,EMA_SWITCH
2025-12-04 12:55:00+05:30,2025-12-04 13:05:00+05:30,BUY,402,402,401.6000061035156,-0.962513900756836,EMA_SWITCH
2025-12-04 13:05:00+05:30,2025-12-04 13:20:00+05:30,SHORT,402,402,402.20001220703125,-0.7629522155761719,EMA_SWITCH
2025-12-04 13:20:00+05:30,2025-12-04 13:40:00+05:30,BUY,402,402,401.70001220703125,-0.8625778015136719,EMA_SWITCH
2025-12-04 14:05:00+05:30,2025-12-04 14:10:00+05:30,BUY,402,402,401.54998779296875,-1.012497198486328,EMA_SWITCH
2025-12-04 14:10:00+05:30,2025-12-04 14:25:00+05:30,SHORT,402,402,401.75,-0.31262500000000004,EMA_SWITCH
2025-12-04 14:50:00+05:30,2025-12-04 15:05:00+05:30,BUY,402,402,403.0,0.4365,TARGET
2025-12-04 15:05:00+05:30,2025-12-04 15:25:00+05:30,BUY,403,403,403.25,-0.31437499999999996,EOD
2025-12-05 09:15:00+05:30,2025-12-05 09:55:00+05:30,BUY,403,403,402.3500061035156,-1.213738900756836,EMA_SWITCH
2025-12-05 10:00:00+05:30,2025-12-05 10:00:00+05:30,BUY,402,402,403.0,0.4365,TARGET
2025-12-05 10:00:00+05:30,2025-12-05 12:05:00+05:30,BUY,403,403,404.0,0.43510000000000004,TARGET
2025-12-05 12:05:00+05:30,2025-12-05 14:00:00+05:30,BUY,404,404,405.0,0.4337,TARGET
2025-12-05 14:00:00+05:30,2025-12-05 15:25:00+05:30,BUY,405,405,405.1499938964844,-0.41711109924316403,EOD
2025-12-08 09:15:00+05:30,2025-12-08 09:20:00+05:30,SHORT,405,405,404.6499938964844,-0.21674889221191407,EMA_SWITCH
2025-12-08 09:25:00+05:30,2025-12-08 10:15:00+05:30,SHORT,404,404,404.1000061035156,-0.665676107788086,EMA_SWITCH
2025-12-08 10:15:00+05:30,2025-12-08 10:30:00+05:30,BUY,404,404,404.0,-0.5656,EMA_SWITCH
2025-12-08 10:30:00+05:30,2025-12-08 10:50:00+05:30,SHORT,404,404,404.3500061035156,-0.915851107788086,EMA_SWITCH
2025-12-08 10:50:00+05:30,2025-12-08 11:10:00+05:30,BUY,404,404,405.0,0.4337,TARGET
2025-12-08 11:10:00+05:30,2025-12-08 12:30:00+05:30,BUY,405,405,403.6000061035156,-1.966013900756836,EMA_SWITCH
2025-12-08 12:30:00+05:30,2025-12-08 12:40:00+05:30,SHORT,404,404,403.0,0.43510000000000004,TARGET
2025-12-08 12:40:00+05:30,2025-12-08 13:20:00+05:30,SHORT,403,403,402.0,0.4365,TARGET
2025-12-08 13:20:00+05:30,2025-12-08 13:40:00+05:30,SHORT,402,402,401.0,0.43789999999999996,TARGET
2025-12-08 13:40:00+05:30,2025-12-08 15:10:00+05:30,SHORT,401,401,402.75,-2.312625,EMA_SWITCH
2025-12-08 14:40:00+05:30,2025-12-08 15:10:00+05:30,SHORT,402,402,402.75,-1.3133249999999999,EMA_SWITCH
2025-12-08 15:15:00+05:30,2025-12-08 15:25:00+05:30,SHORT,402,402,402.0,-0.5628,EOD
2025-12-09 09:15:00+05:30,2025-12-09 09:20:00+05:30,SHORT,403,403,402.0,0.4365,TARGET
2025-12-09 09:15:00+05:30,2025-12-09 09:25:00+05:30,SHORT,402,402,401.0,0.43789999999999996,TARGET
2025-12-09 09:25:00+05:30,2025-12-09 10:15:00+05:30,SHORT,401,401,402.3500061035156,-1.912351107788086,EMA_SWITCH
2025-12-09 10:15:00+05:30,2025-12-09 10:30:00+05:30,BUY,402,402,402.0,-0.5628,EMA_SWITCH
2025-12-09 10:30:00+05:30,2025-12-09 10:35:00+05:30,SHORT,402,402,402.70001220703125,-1.263302215576172,EMA_SWITCH
2025-12-09 10:35:00+05:30,2025-12-09 10:40:00+05:30,BUY,402,402,403.0,0.4365,TARGET
2025-12-09 10:40:00+05:30,2025-12-09 11:10:00+05:30,BUY,403,403,404.0,0.43510000000000004,TARGET
2025-12-09 11:10:00+05:30,2025-12-09 11:40:00+05:30,BUY,404,404,402.25,-2.314375,EMA_SWITCH
2025-12-09 11:25:00+05:30,2025-12-09 11:40:00+05:30,BUY,403,403,402.25,-1.313675,EMA_SWITCH
2025-12-09 12:05:00+05:30,2025-12-09 13:05:00+05:30,BUY,403,403,404.0,0.43510000000000004,TARGET
2025-12-09 13:05:00+05:30,2025-12-09 13:30:00+05:30,BUY,404,404,402.95001220703125,-1.6148528015136718,EMA_SWITCH
2025-12-09 13:25:00+05:30,2025-12-09 13:30:00+05:30,BUY,403,403,402.95001220703125,-0.6141528015136719,EMA_SWITCH
2025-12-09 13:30:00+05:30,2025-12-09 13:35:00+05:30,SHORT,403,403,403.45001220703125,-1.0145272155761718,EMA_SWITCH
2025-12-09 13:35:00+05:30,2025-12-09 13:40:00+05:30,BUY,403,403,402.8999938964844,-0.6641360992431641,EMA_SWITCH
2025-12-09 13:40:00+05:30,2025-12-09 13:55:00+05:30,SHORT,403,403,403.3500061035156,-0.9144511077880859,EMA_SWITCH
2025-12-09 13:55:00+05:30,2025-12-09 14:00:00+05:30,BUY,403,403,402.8999938964844,-0.6641360992431641,EMA_SWITCH
2025-12-09 14:00:00+05:30,2025-12-09 14:05:00+05:30,SHORT,403,403,403.20001220703125,-0.7643522155761718,EMA_SWITCH
2025-12-09 14:05:00+05:30,2025-12-09 14:10:00+05:30,BUY,403,403,402.70001220703125,-0.8639778015136719,EMA_SWITCH
2025-12-09 14:10:00+05:30,2025-12-09 14:20:00+05:30,SHORT,403,403,402.0,0.4365,TARGET
2025-12-09 14:20:00+05:30,2025-12-09 14:35:00+05:30,SHORT,402,402,401.0,0.43789999999999996,TARGET
2025-12-09 14:40:00+05:30,2025-12-09 15:10:00+05:30,SHORT,402,402,401.0,0.43789999999999996,TARGET
2025-12-09 14:35:00+05:30,2025-12-09 15:25:00+05:30,SHORT,401,401,401.04998779296875,-0.6114227844238281,EOD
2025-12-10 09:15:00+05:30,2025-12-10 09:15:00+05:30,BUY,401,401,402.0,0.43789999999999996,TARGET
2025-12-10 09:15:00+05:30,2025-12-10 09:20:00+05:30,BUY,402,402,402.1000061035156,-0.4628639007568359,EMA_SWITCH
2025-12-10 09:25:00+05:30,2025-12-10 09:35:00+05:30,BUY,402,402,403.0,0.4365,TARGET
2025-12-10 09:35:00+05:30,2025-12-10 10:00:00+05:30,BUY,403,403,404.0,0.43510000000000004,TARGET
2025-12-10 10:00:00+05:30,2025-12-10 12:40:00+05:30,BUY,404,404,403.1499938964844,-1.4150110992431641,EMA_SWITCH
2025-12-10 10:50:00+05:30,2025-12-10 12:40:00+05:30,BUY,403,403,403.1499938964844,-0.414311099243164,EMA_SWITCH
2025-12-10 12:40:00+05:30,2025-12-10 12:45:00+05:30,SHORT,403,403,403.29998779296875,-0.8643977844238281,EMA_SWITCH
2025-12-10 12:45:00+05:30,2025-12-10 13:20:00+05:30,BUY,403,403,404.0,0.43510000000000004,TARGET
2025-12-10 13:20:00+05:30,2025-12-10 13:55:00+05:30,BUY,404,404,403.04998779296875,-1.514947198486328,EMA_SWITCH
2025-12-10 13:55:00+05:30,2025-12-10 14:30:00+05:30,SHORT,403,403,403.29998779296875,-0.8643977844238281,EMA_SWITCH
2025-12-10 14:30:00+05:30,2025-12-10 14:35:00+05:30,BUY,403,403,403.25,-0.31437499999999996,EMA_SWITCH
2025-12-10 14:55:00+05:30,2025-12-10 15:05:00+05:30,BUY,403,403,403.1499938964844,-0.414311099243164,EMA_SWITCH
2025-12-10 15:05:00+05:30,2025-12-10 15:25:00+05:30,SHORT,403,403,403.1000061035156,-0.6642761077880859,EOD
2025-12-11 09:15:00+05:30,2025-12-11 09:25:00+05:30,SHORT,403,403,402.0,0.4365,TARGET
2025-12-11 09:25:00+05:30,2025-12-11 11:15:00+05:30,SHORT,402,402,402.45001220703125,-1.013127215576172,EMA_SWITCH
2025-12-11 11:55:00+05:30,2025-12-11 12:15:00+05:30,SHORT,402,402,402.45001220703125,-1.013127215576172,EMA_SWITCH
2025-12-11 12:15:00+05:30,2025-12-11 12:20:00+05:30,BUY,402,402,402.3999938964844,-0.16308609924316408,EMA_SWITCH
2025-12-11 13:00:00+05:30,2025-12-11 13:35:00+05:30,SHORT,402,402,402.29998779296875,-0.8629977844238281,EMA_SWITCH
2025-12-11 13:35:00+05:30,2025-12-11 14:05:00+05:30,BUY,402,402,402.29998779296875,-0.26302219848632813,EMA_SWITCH
2025-12-11 14:20:00+05:30,2025-12-11 14:30:00+05:30,BUY,403,403,404.0,0.43510000000000004,TARGET
2025-12-11 14:30:00+05:30,2025-12-11 15:25:00+05:30,BUY,404,404,403.0,-1.5649,EOD
2025-12-11 14:35:00+05:30,2025-12-11 15:25:00+05:30,BUY,403,403,403.0,-0.5642,EOD
2025-12-12 09:15:00+05:30,2025-12-12 09:25:00+05:30,SHORT,403,403,402.0,0.4365,TARGET
2025-12-12 09:25:00+05:30,2025-12-12 09:30:00+05:30,SHORT,402,402,402.75,-1.3133249999999999,EMA_SWITCH
2025-12-12 09:35:00+05:30,2025-12-12 09:45:00+05:30,BUY,403,403,402.6499938964844,-0.913961099243164,EMA_SWITCH
2025-12-12 09:45:00+05:30,2025-12-12 10:05:00+05:30,SHORT,403,403,402.0,0.4365,TARGET
2025-12-12 10:05:00+05:30,2025-12-12 10:20:00+05:30,SHORT,402,402,401.0,0.43789999999999996,TARGET
2025-12-12 10:20:00+05:30,2025-12-12 14:35:00+05:30,SHORT,401,401,400.0,0.4393,TARGET
2025-12-12 14:35:00+05:30,2025-12-12 15:25:00+05:30,SHORT,400,400,400.1000061035156,-0.6600761077880859,EOD
2025-12-15 09:15:00+05:30,2025-12-15 09:20:00+05:30,BUY,400,400,400.5,-0.060350000000000015,EMA_SWITCH
2025-12-15 09:25:00+05:30,2025-12-15 10:30:00+05:30,SHORT,400,400,400.5,-1.0603500000000001,EMA_SWITCH
2025-12-15 10:40:00+05:30,2025-12-15 10:50:00+05:30,BUY,401,401,402.0,0.43789999999999996,TARGET
2025-12-15 10:50:00+05:30,2025-12-15 13:20:00+05:30,BUY,402,402,403.0,0.4365,TARGET
2025-12-15 13:20:00+05:30,2025-12-15 14:20:00+05:30,BUY,403,403,402.0,-1.5635,EMA_SWITCH
2025-12-15 14:15:00+05:30,2025-12-15 14:20:00+05:30,BUY,402,402,402.0,-0.5628,EMA_SWITCH
2025-12-15 14:20:00+05:30,2025-12-15 14:30:00+05:30,SHORT,402,402,402.04998779296875,-0.6128227844238281,EMA_SWITCH
2025-12-15 14:30:00+05:30,2025-12-15 15:25:00+05:30,BUY,402,402,402.0,-0.5628,EOD
2025-12-16 09:15:00+05:30,2025-12-16 09:20:00+05:30,SHORT,402,402,402.25,-0.812975,EMA_SWITCH
2025-12-16 09:20:00+05:30,2025-12-16 09:50:00+05:30,BUY,402,402,403.0,0.4365,TARGET
2025-12-16 09:50:00+05:30,2025-12-16 09:50:00+05:30,BUY,403,403,404.0,0.43510000000000004,TARGET
2025-12-16 09:55:00+05:30,2025-12-16 10:15:00+05:30,BUY,403,403,404.0,0.43510000000000004,TARGET
2025-12-16 09:50:00+05:30,2025-12-16 10:15:00+05:30,BUY,404,404,405.0,0.4337,TARGET
2025-12-16 10:45:00+05:30,2025-12-16 10:50:00+05:30,BUY,404,404,405.0,0.4337,TARGET
2025-12-16 10:15:00+05:30,2025-12-16 11:40:00+05:30,BUY,405,405,403.3999938964844,-2.1658860992431643,EMA_SWITCH
2025-12-16 11:20:00+05:30,2025-12-16 11:40:00+05:30,BUY,404,404,403.3999938964844,-1.1651860992431642,EMA_SWITCH
2025-12-16 12:00:00+05:30,2025-12-16 12:15:00+05:30,SHORT,403,403,403.5,-1.06455,EMA_SWITCH
2025-12-16 12:30:00+05:30,2025-12-16 13:10:00+05:30,SHORT,403,403,402.0,0.4365,TARGET
2025-12-16 13:10:00+05:30,2025-12-16 14:10:00+05:30,SHORT,402,402,403.0,-1.5635,EMA_SWITCH
2025-12-16 14:10:00+05:30,2025-12-16 14:15:00+05:30,BUY,403,403,402.20001220703125,-1.363627801513672,EMA_SWITCH
2025-12-16 14:15:00+05:30,2025-12-16 14:30:00+05:30,SHORT,403,403,402.0,0.4365,TARGET
2025-12-16 14:30:00+05:30,2025-12-16 15:25:00+05:30,SHORT,402,402,401.95001220703125,-0.5127772155761718,EOD
2025-12-17 09:15:00+05:30,2025-12-17 09:20:00+05:30,SHORT,402,402,402.54998779296875,-1.1131727844238282,EMA_SWITCH
2025-12-17 10:05:00+05:30,2025-12-17 10:25:00+05:30,SHORT,402,402,402.45001220703125,-1.013127215576172,EMA_SWITCH
2025-12-17 10:25:00+05:30,2025-12-17 10:30:00+05:30,BUY,402,402,402.3999938964844,-0.16308609924316408,EMA_SWITCH
2025-12-17 10:35:00+05:30,2025-12-17 11:40:00+05:30,SHORT,402,402,401.0,0.43789999999999996,TARGET
2025-12-17 11:40:00+05:30,2025-12-17 12:05:00+05:30,SHORT,401,401,400.0,0.4393,TARGET
2025-12-17 12:05:00+05:30,2025-12-17 13:50:00+05:30,SHORT,400,400,401.0,-1.5607,EMA_SWITCH
2025-12-17 13:25:00+05:30,2025-12-17 13:50:00+05:30,SHORT,401,401,401.0,-0.5614,EMA_SWITCH
2025-12-17 13:50:00+05:30,2025-12-17 13:55:00+05:30,BUY,401,401,400.95001220703125,-0.6113528015136719,EMA_SWITCH
2025-12-17 13:55:00+05:30,2025-12-17 14:15:00+05:30,SHORT,401,401,401.04998779296875,-0.6114227844238281,EMA_SWITCH
2025-12-17 14:15:00+05:30,2025-12-17 14:20:00+05:30,BUY,401,401,400.75,-0.811225,EMA_SWITCH
2025-12-17 14:20:00+05:30,2025-12-17 14:40:00+05:30,SHORT,401,401,400.0,0.4393,TARGET
2025-12-17 14:40:00+05:30,2025-12-17 15:25:00+05:30,SHORT,400,400,400.25,-0.810175,EOD
2025-12-18 09:20:00+05:30,2025-12-18 10:20:00+05:30,BUY,401,401,400.70001220703125,-0.8611778015136718,EMA_SWITCH
2025-12-18 10:20:00+05:30,2025-12-18 10:35:00+05:30,SHORT,401,401,400.79998779296875,-0.3612477844238281,EMA_SWITCH
2025-12-18 10:50:00+05:30,2025-12-18 11:15:00+05:30,BUY,401,401,400.70001220703125,-0.8611778015136718,EMA_SWITCH
2025-12-18 11:25:00+05:30,2025-12-18 11:40:00+05:30,BUY,401,401,400.8500061035156,-0.7112889007568359,EMA_SWITCH
2025-12-18 11:40:00+05:30,2025-12-18 11:50:00+05:30,SHORT,401,401,400.95001220703125,-0.5113772155761719,EMA_SWITCH
2025-12-18 11:55:00+05:30,2025-12-18 13:30:00+05:30,BUY,401,401,400.79998779296875,-0.7612721984863281,EMA_SWITCH
2025-12-18 13:30:00+05:30,2025-12-18 14:50:00+05:30,SHORT,401,401,400.0,0.4393,TARGET
2025-12-18 14:50:00+05:30,2025-12-18 15:20:00+05:30,SHORT,400,400,401.04998779296875,-1.610722784423828,EMA_SWITCH
2025-12-18 15:20:00+05:30,2025-12-18 15:25:00+05:30,BUY,401,401,400.45001220703125,-1.111002801513672,EOD
2025-12-19 09:15:00+05:30,2025-12-19 11:05:00+05:30,BUY,401,401,400.95001220703125,-0.6113528015136719,EMA_SWITCH
2025-12-19 11:05:00+05:30,2025-12-19 11:10:00+05:30,SHORT,401,401,401.0,-0.5614,EMA_SWITCH
2025-12-19 11:10:00+05:30,2025-12-19 11:20:00+05:30,BUY,401,401,400.8500061035156,-0.7112889007568359,EMA_SWITCH
2025-12-19 11:20:00+05:30,2025-12-19 11:45:00+05:30,SHORT,401,401,401.54998779296875,-1.111772784423828,EMA_SWITCH
2025-12-19 11:45:00+05:30,2025-12-19 12:05:00+05:30,BUY,401,401,402.0,0.43789999999999996,TARGET
2025-12-19 12:30:00+05:30,2025-12-19 12:40:00+05:30,BUY,401,401,402.0,0.43789999999999996,TARGET
2025-12-19 12:05:00+05:30,2025-12-19 14:25:00+05:30,BUY,402,402,401.70001220703125,-0.8625778015136719,EMA_SWITCH
2025-12-19 14:25:00+05:30,2025-12-19 15:00:00+05:30,SHORT,402,402,401.0,0.43789999999999996,TARGET
2025-12-19 15:00:00+05:30,2025-12-19 15:25:00+05:30,SHORT,401,401,400.95001220703125,-0.5113772155761719,EOD
2025-12-22 09:15:00+05:30,2025-12-22 09:15:00+05:30,BUY,402,402,403.0,0.4365,TARGET
2025-12-22 09:15:00+05:30,2025-12-22 11:15:00+05:30,BUY,403,403,402.04998779296875,-1.5135471984863282,EMA_SWITCH
2025-12-22 11:15:00+05:30,2025-12-22 11:25:00+05:30,SHORT,402,402,402.6499938964844,-1.213248892211914,EMA_SWITCH
2025-12-22 11:25:00+05:30,2025-12-22 11:50:00+05:30,BUY,402,402,403.0,0.4365,TARGET
2025-12-22 11:50:00+05:30,2025-12-22 14:05:00+05:30,BUY,403,403,402.75,-0.814025,EMA_SWITCH
2025-12-22 14:05:00+05:30,2025-12-22 14:10:00+05:30,SHORT,403,403,403.0,-0.5642,EMA_SWITCH
2025-12-22 14:10:00+05:30,2025-12-22 14:20:00+05:30,BUY,403,403,402.79998779296875,-0.7640721984863281,EMA_SWITCH
2025-12-22 14:20:00+05:30,2025-12-22 14:40:00+05:30,SHORT,403,403,402.95001220703125,-0.5141772155761719,EMA_SWITCH
2025-12-22 14:40:00+05:30,2025-12-22 14:45:00+05:30,BUY,403,403,402.8500061035156,-0.714088900756836,EMA_SWITCH
2025-12-22 14:45:00+05:30,2025-12-22 15:00:00+05:30,SHORT,403,403,402.95001220703125,-0.5141772155761719,EMA_SWITCH
2025-12-22 15:00:00+05:30,2025-12-22 15:05:00+05:30,BUY,403,403,402.70001220703125,-0.8639778015136719,EMA_SWITCH
2025-12-22 15:05:00+05:30,2025-12-22 15:25:00+05:30,SHORT,403,403,402.8999938964844,-0.4641238922119141,EOD
2025-12-23 09:40:00+05:30,2025-12-23 09:55:00+05:30,BUY,403,403,404.0,0.43510000000000004,TARGET
2025-12-23 09:55:00+05:30,2025-12-23 11:00:00+05:30,BUY,404,404,405.0,0.4337,TARGET
2025-12-23 11:00:00+05:30,2025-12-23 14:15:00+05:30,BUY,405,405,406.0,0.4323,TARGET
2025-12-23 14:15:00+05:30,2025-12-23 14:45:00+05:30,BUY,406,406,407.0,0.43090000000000006,TARGET
2025-12-23 14:45:00+05:30,2025-12-23 14:55:00+05:30,BUY,407,407,408.0,0.4295,TARGET
2025-12-23 15:00:00+05:30,2025-12-23 15:00:00+05:30,BUY,407,407,408.0,0.4295,TARGET
2025-12-23 15:05:00+05:30,2025-12-23 15:15:00+05:30,BUY,407,407,408.0,0.4295,TARGET
2025-12-23 14:55:00+05:30,2025-12-23 15:25:00+05:30,BUY,408,408,408.8500061035156,0.2782110992431641,EOD
2025-12-24 09:15:00+05:30,2025-12-24 09:15:00+05:30,BUY,407,407,408.0,0.4295,TARGET
2025-12-24 10:00:00+05:30,2025-12-24 10:10:00+05:30,BUY,407,407,408.0,0.4295,TARGET
2025-12-24 10:55:00+05:30,2025-12-24 11:25:00+05:30,BUY,407,407,408.0,0.4295,TARGET
2025-12-24 09:15:00+05:30,2025-12-24 13:05:00+05:30,BUY,408,408,407.25,-1.320675,EMA_SWITCH
2025-12-24 13:15:00+05:30,2025-12-24 14:35:00+05:30,SHORT,407,407,406.0,0.43090000000000006,TARGET
2025-12-24 14:35:00+05:30,2025-12-24 15:20:00+05:30,SHORT,406,406,406.75,-1.3189250000000001,EMA_SWITCH
2025-12-24 15:20:00+05:30,2025-12-24 15:25:00+05:30,BUY,407,407,406.8999938964844,-0.669736099243164,EOD
2025-12-26 09:15:00+05:30,2025-12-26 09:15:00+05:30,BUY,406,406,407.0,0.43090000000000006,TARGET
2025-12-26 09:15:00+05:30,2025-12-26 09:20:00+05:30,BUY,407,407,406.25,-1.319275,EMA_SWITCH
2025-12-26 09:20:00+05:30,2025-12-26 09:25:00+05:30,SHORT,407,407,406.0,0.43090000000000006,TARGET
2025-12-26 09:25:00+05:30,2025-12-26 09:35:00+05:30,SHORT,406,406,405.0,0.4323,TARGET
2025-12-26 09:35:00+05:30,2025-12-26 13:05:00+05:30,SHORT,405,405,404.0,0.4337,TARGET
2025-12-26 13:05:00+05:30,2025-12-26 15:25:00+05:30,SHORT,404,404,404.3500061035156,-0.915851107788086,EOD
2025-12-29 09:15:00+05:30,2025-12-29 09:20:00+05:30,SHORT,404,404,403.0,0.43510000000000004,TARGET
2025-12-29 09:20:00+05:30,2025-12-29 11:10:00+05:30,SHORT,403,403,402.0,0.4365,TARGET
2025-12-29 11:10:00+05:30,2025-12-29 14:05:00+05:30,SHORT,402,402,402.79998779296875,-1.3633477844238282,EMA_SWITCH
2025-12-29 14:25:00+05:30,2025-12-29 14:50:00+05:30,BUY,403,403,402.6000061035156,-0.9639139007568359,EMA_SWITCH
2025-12-29 14:55:00+05:30,2025-12-29 15:05:00+05:30,SHORT,402,402,402.70001220703125,-1.263302215576172,EMA_SWITCH
2025-12-29 15:20:00+05:30,2025-12-29 15:25:00+05:30,BUY,403,403,402.8999938964844,-0.6641360992431641,EOD
